IBRC_Geo_ID,State,District Name,Year,Total Population,White Alone,Black Alone,American Indian or Alaskan Native,Asian Alone,Hawaiian or Pacific Islander Alone,Two or More Races,Not Hispanic,Hispanic
6500222                           ,NC,Albemarle Regional Planning Commission,2017,172854,127769,38646,1065,1612,137,3625,164080,8774
6500222                           ,NC,Albemarle Regional Planning Commission,2018,173982,128812,38539,1097,1617,139,3778,164859,9123
6500222                           ,NC,Albemarle Regional Planning Commission,2019,175138,129871,38331,1143,1699,132,3962,165691,9447
6500222                           ,NC,Albemarle Regional Planning Commission,2020,172027,127766,37042,1183,1755,141,4140,163446,8581
6500222                           ,NC,Albemarle Regional Planning Commission,2021,175099,130656,36826,1221,1846,167,4383,165903,9196
6500222                           ,NC,Albemarle Regional Planning Commission,2022,177385,132579,36827,1249,1978,182,4570,167699,9686
6500222                           ,NC,Albemarle Regional Planning Commission,2023,178614,133501,36781,1306,2107,193,4726,168453,10161
6500222                           ,NC,Albemarle Regional Planning Commission,2024,179467,134187,36642,1352,2234,198,4854,168722,10745
6500223                           ,NC,Centralina Economic Development Commission,1990,1206003,950741,239978,3768,11516,NULL,NULL,1194721,11282
6500223                           ,NC,Centralina Economic Development Commission,1991,1234042,969887,247606,3861,12688,NULL,NULL,1220733,13309
6500223                           ,NC,Centralina Economic Development Commission,1992,1256992,984787,254196,3960,14049,NULL,NULL,1240981,16011
6500223                           ,NC,Centralina Economic Development Commission,1993,1285751,1004040,261911,4131,15669,NULL,NULL,1266657,19094
6500223                           ,NC,Centralina Economic Development Commission,1994,1318572,1026870,269876,4341,17485,NULL,NULL,1294876,23696
6500223                           ,NC,Centralina Economic Development Commission,1995,1353655,1051689,277976,4476,19514,NULL,NULL,1324503,29152
6500223                           ,NC,Centralina Economic Development Commission,1996,1391817,1078522,286620,4713,21962,NULL,NULL,1355403,36414
6500223                           ,NC,Centralina Economic Development Commission,1997,1431406,1106511,295589,4968,24338,NULL,NULL,1386184,45222
6500223                           ,NC,Centralina Economic Development Commission,1998,1471231,1134952,304031,5234,27014,NULL,NULL,1415446,55785
6500223                           ,NC,Centralina Economic Development Commission,1999,1513147,1165004,312566,5573,30004,NULL,NULL,1444814,68333
6500223                           ,NC,Centralina Economic Development Commission,2000,1550854,1183824,317590,5837,31282,731,11590,1469436,81418
6500223                           ,NC,Centralina Economic Development Commission,2001,1588286,1205654,328197,6664,33471,771,13529,1497390,90896
6500223                           ,NC,Centralina Economic Development Commission,2002,1620664,1223040,338596,7282,35678,902,15166,1520427,100237
6500223                           ,NC,Centralina Economic Development Commission,2003,1650718,1238889,347779,7919,38282,1005,16844,1541274,109444
6500223                           ,NC,Centralina Economic Development Commission,2004,1684483,1256565,358358,8704,40837,1123,18896,1565317,119166
6500223                           ,NC,Centralina Economic Development Commission,2005,1732319,1285503,371359,9216,43806,1174,21261,1601713,130606
6500223                           ,NC,Centralina Economic Development Commission,2006,1796917,1325627,388684,9994,47727,1360,23525,1652093,144824
6500223                           ,NC,Centralina Economic Development Commission,2007,1861275,1366194,405211,10676,51500,1510,26184,1700555,160720
6500223                           ,NC,Centralina Economic Development Commission,2008,1915361,1398216,420079,11395,55052,1644,28975,1740216,175145
6500223                           ,NC,Centralina Economic Development Commission,2009,1951049,1414697,433172,12057,57563,1755,31805,1766196,184853
6500223                           ,NC,Centralina Economic Development Commission,2010,1973755,1422331,442251,12779,60173,1790,34431,1781483,192272
6500223                           ,NC,Centralina Economic Development Commission,2011,2001255,1434089,452232,13048,63978,1848,36060,1805466,195789
6500223                           ,NC,Centralina Economic Development Commission,2012,2033553,1448593,463494,13386,68460,1904,37716,1832611,200942
6500223                           ,NC,Centralina Economic Development Commission,2013,2068041,1462909,476457,13676,73549,1953,39497,1862148,205893
6500223                           ,NC,Centralina Economic Development Commission,2014,2101746,1477891,487909,14169,78588,1982,41207,1889960,211786
6500223                           ,NC,Centralina Economic Development Commission,2015,2140579,1496563,500562,14668,83512,2084,43190,1920351,220228
6500223                           ,NC,Centralina Economic Development Commission,2016,2182275,1516071,513999,15193,89204,2155,45653,1952798,229477
6500223                           ,NC,Centralina Economic Development Commission,2017,2222840,1534129,527642,15683,95286,2255,47845,1983921,238919
6500223                           ,NC,Centralina Economic Development Commission,2018,2256599,1549564,539215,16173,99380,2354,49913,2007856,248743
6500223                           ,NC,Centralina Economic Development Commission,2019,2290797,1565205,550575,16653,103791,2447,52126,2033044,257753
6500223                           ,NC,Centralina Economic Development Commission,2020,2318298,1583066,553747,17900,107059,2488,54038,2027815,290483
6500223                           ,NC,Centralina Economic Development Commission,2021,2348219,1594874,564943,18521,110666,2659,56556,2048923,299296
6500223                           ,NC,Centralina Economic Development Commission,2022,2394726,1614535,580209,19733,118054,2753,59442,2078843,315883
6500223                           ,NC,Centralina Economic Development Commission,2023,2448678,1641674,593552,21333,126831,2878,62410,2113188,335490
6500223                           ,NC,Centralina Economic Development Commission,2024,2503720,1669253,605092,23164,137584,3008,65619,2146696,357024
6500224                           ,NC,Eastern Carolina Council,1990,523531,376515,139645,2072,5299,NULL,NULL,510162,13369
6500224                           ,NC,Eastern Carolina Council,1991,529588,380888,141283,2100,5317,NULL,NULL,515621,13967
6500224                           ,NC,Eastern Carolina Council,1992,529670,380402,141864,2077,5327,NULL,NULL,515014,14656
6500224                           ,NC,Eastern Carolina Council,1993,534894,384262,143058,2117,5457,NULL,NULL,519202,15692
6500224                           ,NC,Eastern Carolina Council,1994,537888,386298,143883,2134,5573,NULL,NULL,520912,16976
6500224                           ,NC,Eastern Carolina Council,1995,545737,391726,146027,2237,5747,NULL,NULL,526921,18816
6500224                           ,NC,Eastern Carolina Council,1996,552713,396905,147457,2359,5992,NULL,NULL,531498,21215
6500224                           ,NC,Eastern Carolina Council,1997,556359,399580,148259,2424,6096,NULL,NULL,532693,23666
6500224                           ,NC,Eastern Carolina Council,1998,562002,403908,149198,2588,6308,NULL,NULL,535324,26678
6500224                           ,NC,Eastern Carolina Council,1999,563187,404733,149293,2695,6466,NULL,NULL,533692,29495
6500224                           ,NC,Eastern Carolina Council,2000,566700,402945,147683,2755,5512,598,7207,534009,32691
6500224                           ,NC,Eastern Carolina Council,2001,570024,405421,147446,3012,5771,670,7704,534303,35721
6500224                           ,NC,Eastern Carolina Council,2002,573603,408418,146909,3284,5921,724,8347,535174,38429
6500224                           ,NC,Eastern Carolina Council,2003,572789,407601,145891,3414,6168,755,8960,532997,39792
6500224                           ,NC,Eastern Carolina Council,2004,585920,418023,147116,3603,6596,855,9727,542651,43269
6500224                           ,NC,Eastern Carolina Council,2005,587620,420197,145770,3794,6675,913,10271,542354,45266
6500224                           ,NC,Eastern Carolina Council,2006,597311,427590,146428,4075,7070,1010,11138,549493,47818
6500224                           ,NC,Eastern Carolina Council,2007,603189,432337,146229,4233,7298,1073,12019,553141,50048
6500224                           ,NC,Eastern Carolina Council,2008,613598,439892,147378,4463,7627,1166,13072,560934,52664
6500224                           ,NC,Eastern Carolina Council,2009,623261,447553,147744,4708,8033,1219,14004,567660,55601
6500224                           ,NC,Eastern Carolina Council,2010,643347,463095,149954,5034,8808,1350,15106,582985,60362
6500224                           ,NC,Eastern Carolina Council,2011,644877,463840,150024,5188,8964,1382,15479,583014,61863
6500224                           ,NC,Eastern Carolina Council,2012,651433,468343,150725,5363,9501,1414,16087,586927,64506
6500224                           ,NC,Eastern Carolina Council,2013,651901,468071,150373,5474,9901,1453,16629,585981,65920
6500224                           ,NC,Eastern Carolina Council,2014,650961,466345,150385,5639,10079,1477,17036,583351,67610
6500224                           ,NC,Eastern Carolina Council,2015,649908,465065,149942,5757,10200,1529,17415,581050,68858
6500224                           ,NC,Eastern Carolina Council,2016,648749,463719,149345,5735,10481,1554,17915,579018,69731
6500224                           ,NC,Eastern Carolina Council,2017,649019,463346,148711,5815,10918,1623,18606,577893,71126
6500224                           ,NC,Eastern Carolina Council,2018,651011,464739,148943,5910,10866,1623,18930,578307,72704
6500224                           ,NC,Eastern Carolina Council,2019,656023,468371,149150,6022,11193,1696,19591,581207,74816
6500224                           ,NC,Eastern Carolina Council,2020,637704,454869,144110,5843,11130,1689,20063,565227,72477
6500224                           ,NC,Eastern Carolina Council,2021,636458,454045,143015,6032,11114,1706,20546,562468,73990
6500224                           ,NC,Eastern Carolina Council,2022,642192,459281,142525,6210,11298,1748,21130,565501,76691
